basket,run,status,operator,blkcnt,lastblk,lastmod-l,lastmod-h,target_site,pipever,starttime,wallclock,endtime
20121124_FNT1,D00155370_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:20:01,20:39:15,
20121124_FNT1,D00155377_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:20:18,20:38:56,
20121124_FNT1,D00155373_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:20:48,20:38:28,
20121124_FNT1,D00155384_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:21:28,20:37:47,
20121124_FNT1,D00155374_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:22:02,20:37:15,
20121124_FNT1,D00155385_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:22:06,20:37:08,
20121124_FNT1,D00155375_r72p02,U,mjohns44,1/1,se_nofringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:22:23,20:36:52,
20121124_FNT1,D00155386_r72p02,U,mjohns44,1/1,se_fringe,create-scamp-catalog:P,create-scamp-catalog:P,fermigrid,0.9.7+0,05/05/2014 11:22:57,20:36:18,
20121124_FNT1,D00155378_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:22:55,20:36:21,
20121124_FNT1,D00155387_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:23:35,20:35:40,
20121124_FNT1,D00155379_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:23:37,20:35:40,
20121124_FNT1,D00155388_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:24:06,20:35:08,
20121124_FNT1,D00155380_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:24:08,20:35:07,
20121124_FNT1,D00155389_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:24:57,20:34:18,
20121124_FNT1,D00155381_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:24:58,20:34:16,
20121124_FNT1,D00155390_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:26:13,20:33:02,
20121124_FNT1,D00155406_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:26:13,20:33:04,
20121124_FNT1,D00155407_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:26:35,20:32:38,
20121124_FNT1,D00155391_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:26:37,20:32:41,
20121124_FNT1,D00155409_r72p02,F,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:27:10,3:07:19,05/05/2014 14:34:30
20121124_FNT1,D00155392_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:27:29,20:31:47,
20121124_FNT1,D00155411_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:27:52,20:31:22,
20121124_FNT1,D00155393_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:27:54,20:31:23,
20121124_FNT1,D00155412_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:28:35,20:30:41,
20121124_FNT1,D00155394_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:28:40,20:30:35,
20121124_FNT1,D00155416_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:29:15,20:30:01,
20121124_FNT1,D00155395_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:29:24,20:29:50,
20121124_FNT1,D00155396_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:30:15,20:29:02,
20121124_FNT1,D00155417_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:30:19,20:28:55,
20121124_FNT1,D00155419_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:30:42,20:28:35,
20121124_FNT1,D00155397_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:30:42,20:28:37,
20121124_FNT1,D00155420_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:31:20,20:27:57,
20121124_FNT1,D00155398_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:31:22,20:27:53,
20121124_FNT1,D00155422_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:32:18,20:26:56,
20121124_FNT1,D00155399_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:32:19,20:26:57,
20121124_FNT1,D00155400_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:33:26,20:25:49,
20121124_FNT1,D00155423_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:33:25,20:25:50,
20121124_FNT1,D00155401_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:33:47,20:25:27,
20121124_FNT1,D00155425_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:33:47,20:25:28,
20121124_FNT1,D00155402_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:34:39,20:24:35,
20121124_FNT1,D00155427_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:34:40,20:24:37,
20121124_FNT1,D00155403_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:35:18,20:23:59,
20121124_FNT1,D00155428_r72p02,F,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:35:17,2:56:56,05/05/2014 14:32:13
20121124_FNT1,D00155404_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:35:53,20:23:22,
20121124_FNT1,D00155429_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:36:18,20:22:58,
20121124_FNT1,D00155405_r72p02,F,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:36:35,2:55:01,05/05/2014 14:31:36
20121124_FNT1,D00155432_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:36:51,20:22:23,
20121124_FNT1,D00155408_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:37:12,20:22:02,
20121124_FNT1,D00155433_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:37:41,20:21:35,
20121124_FNT1,D00155410_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:37:57,20:21:22,
20121124_FNT1,D00155434_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:38:15,20:21:02,
20121124_FNT1,D00155413_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:38:38,20:20:36,
20121124_FNT1,D00155435_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:39:04,20:20:09,
20121124_FNT1,D00155415_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:39:15,20:20:02,
20121124_FNT1,D00155436_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:39:48,20:19:30,
20121124_FNT1,D00155418_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:39:54,20:19:20,
20121124_FNT1,D00155437_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:40:35,20:18:40,
20121124_FNT1,D00155421_r72p02,F,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:40:49,2:52:59,05/05/2014 14:33:49
20121124_FNT1,D00155424_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:41:31,20:17:47,
20121124_FNT1,D00155438_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:41:30,20:17:44,
20121124_FNT1,D00155426_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:42:17,20:16:58,
20121124_FNT1,D00155439_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:42:18,20:16:57,
20121124_FNT1,D00155430_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:43:03,20:16:12,
20121124_FNT1,D00155440_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:43:04,20:16:12,
20121124_FNT1,D00155441_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:43:43,20:15:35,
20121124_FNT1,D00155431_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:43:43,20:15:34,
20121124_FNT1,D00155442_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:44:37,20:14:37,
20121124_FNT1,D00155475_r72p02,F,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:44:37,2:51:43,05/05/2014 14:36:20
20121124_FNT1,D00155443_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:45:25,20:13:50,
20121124_FNT1,D00155479_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:45:23,20:13:54,
20121124_FNT1,D00155480_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/05/2014 11:45:52,20:13:23,
20121124_FNT1,D00155444_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:46:01,20:13:15,
20121124_FNT1,D00155484_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:46:27,20:12:48,
20121124_FNT1,D00155445_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:46:39,20:12:39,
20121124_FNT1,D00155485_r72p02,U,mjohns44,1/1,se_fringe,detrend_fringe:P,detrend_fringe:P,fermigrid,0.9.7+0,05/05/2014 11:47:13,20:12:05,
20121124_FNT1,D00155446_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:47:23,20:11:51,
20121124_FNT1,D00155447_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:48:02,20:11:16,
20121124_FNT1,D00155448_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:48:38,20:10:38,
20121124_FNT1,D00155449_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:49:27,20:09:48,
20121124_FNT1,D00155450_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:49:59,20:09:17,
20121124_FNT1,D00155451_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:50:37,20:08:38,
20121124_FNT1,D00155452_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:51:15,20:08:01,
20121124_FNT1,D00155454_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:51:53,20:07:23,
20121124_FNT1,D00155455_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:52:36,20:06:40,
20121124_FNT1,D00155456_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:53:18,20:06:00,
20121124_FNT1,D00155457_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:53:47,20:05:27,
20121124_FNT1,D00155458_r72p02,F,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:54:25,2:40:53,05/05/2014 14:35:19
20121124_FNT1,D00155459_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:55:06,20:04:12,
20121124_FNT1,D00155460_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:55:54,20:03:20,
20121124_FNT1,D00155461_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:56:30,20:02:45,
20121124_FNT1,D00155462_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:57:11,20:02:07,
20121124_FNT1,D00155463_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:57:55,20:01:22,
20121124_FNT1,D00155464_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 11:58:41,20:00:33,
20121124_FNT1,D00155465_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 11:59:27,19:59:47,
20121124_FNT1,D00155466_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 12:00:24,19:58:54,
20121124_FNT1,D00155467_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 12:00:57,19:58:18,
20121124_FNT1,D00155468_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 12:01:41,19:57:35,
20121124_FNT1,D00155470_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 12:02:17,19:56:56,
20121124_FNT1,D00155471_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 12:02:55,19:56:20,
20121124_FNT1,D00155472_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 12:03:39,19:55:39,
20121124_FNT1,D00155473_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 12:04:20,19:54:57,
20121124_FNT1,D00155474_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 12:04:57,19:54:20,
20121124_FNT1,D00155476_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 12:05:46,19:53:33,
20121124_FNT1,D00155477_r72p02,F,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 12:06:52,2:24:56,05/05/2014 14:31:48
20121124_FNT1,D00155478_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:P,detrend_nofringe:P,fermigrid,0.9.7+0,05/05/2014 12:07:30,19:51:44,
20121124_FNT1,D00155481_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 12:08:07,19:51:10,
20121124_FNT1,D00155482_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 12:09:09,19:50:05,
20121124_FNT1,D00155483_r72p02,U,mjohns44,1/1,se_nofringe,detrend_nofringe:U,detrend_nofringe:U,fermigrid,0.9.7+0,05/05/2014 12:09:42,19:49:36,
20121124_FNT2,D00155215_r72p06,P,mjohns44,1/1,se_fringe,create-finalcut-catalog:P,create-finalcut-catalog:P,fermigrid,0.9.7+0,05/08/2014 12:56:26,0:27:07,05/08/2014 13:23:33
20121124_FNT2,D00155216_r72p05,F,mjohns44,1/1,se_fringe,detrend_fringe:U,detrend_fringe:U,fermigrid,0.9.7+0,05/08/2014 13:27:50,0:10:09,05/08/2014 13:37:59
20121124_FNT2,D00155218_r72p05,F,mjohns44,1/1,se_fringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.7+0,05/08/2014 13:28:26,0:02:06,05/08/2014 13:30:33
20121124_FNT2,D00155219_r72p05,F,mjohns44,1/1,se_fringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.7+0,05/08/2014 13:28:57,0:08:53,05/08/2014 13:37:50
20121124_FNT2,D00155215_r72p07,P,mjohns44,1/1,se_fringe,create-finalcut-catalog:P,create-finalcut-catalog:P,fermigrid,0.9.7+0,05/08/2014 14:01:22,7:25:20,05/08/2014 21:26:42
20121124_FNT2,D00155216_r72p06,P,mjohns44,1/1,se_fringe,create-finalcut-catalog:P,create-finalcut-catalog:P,fermigrid,0.9.7+0,05/08/2014 14:01:56,7:12:38,05/08/2014 21:14:34
20121124_FNT2,D00155218_r72p06,P,mjohns44,1/1,se_fringe,create-finalcut-catalog:P,create-finalcut-catalog:P,fermigrid,0.9.7+0,05/08/2014 14:02:31,7:24:11,05/08/2014 21:26:42
20121124_FNT2,D00155219_r72p06,P,mjohns44,1/1,se_fringe,create-finalcut-catalog:P,create-finalcut-catalog:P,fermigrid,0.9.7+0,05/08/2014 14:03:14,7:01:08,05/08/2014 21:04:23
20121124_FNT3,D00155220_r72p04,U,mjohns44,1/1,se_nofringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.8+0,05/09/2014 10:29:27,21:29:49,
20121124_FNT3,D00155215_r72p08,U,mjohns44,1/1,se_fringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.8+0,05/09/2014 10:29:27,21:29:50,
20121124_FNT3,D00155223_r72p03,U,mjohns44,1/1,se_nofringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.8+0,05/09/2014 10:29:57,21:29:18,
20121124_FNT3,D00155216_r72p07,U,mjohns44,1/1,se_fringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.8+0,05/09/2014 10:30:03,21:29:16,
20121124_FNT3,D00155224_r72p03,U,mjohns44,1/1,se_nofringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.8+0,05/09/2014 10:31:11,21:28:05,
20121124_FNT3,D00155218_r72p07,U,mjohns44,1/1,se_fringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.8+0,05/09/2014 10:31:25,21:27:49,
20121124_FNT3,D00155219_r72p07,U,mjohns44,1/1,se_fringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.8+0,05/09/2014 10:33:09,21:26:08,
20121124_FNT3,D00155225_r72p03,U,mjohns44,1/1,se_nofringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.8+0,05/09/2014 10:33:19,21:25:58,
20121124_FNT3,D00155221_r72p03,U,mjohns44,1/1,se_fringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.8+0,05/09/2014 10:34:55,21:24:23,
20121124_FNT3,D00155228_r72p03,U,mjohns44,1/1,se_nofringe,crosstalk-sci:U,crosstalk-sci:U,fermigrid,0.9.8+0,05/09/2014 10:35:17,21:23:59,
20121124_FNT3,D00155222_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid,0.9.8+0,05/09/2014 10:37:26,21:21:48,
20121124_FNT3,D00155229_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid,0.9.8+0,05/09/2014 10:37:24,21:21:50,
20121124_FNT3,D00155226_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 10:40:16,21:18:58,
20121124_FNT3,D00155230_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid,0.9.8+0,05/09/2014 10:40:20,21:18:56,
20121124_FNT3,D00155235_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 10:43:23,21:15:52,
20121124_FNT3,D00155227_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 10:43:26,21:15:48,
20121124_FNT3,D00155236_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 10:46:20,21:12:56,
20121124_FNT3,D00155231_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 10:46:32,21:12:43,
20121124_FNT3,D00155237_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 10:48:29,21:10:45,
20121124_FNT3,D00155232_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 10:49:02,21:10:14,
20121124_FNT3,D00155240_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 10:51:24,21:07:53,
20121124_FNT3,D00155234_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 10:51:55,21:07:21,
20121124_FNT3,D00155241_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 10:54:46,21:04:30,
20121124_FNT3,D00155238_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 10:55:05,21:04:10,
20121124_FNT3,D00155244_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 10:58:08,21:01:09,
20121124_FNT3,D00155239_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 10:58:32,21:00:42,
20121124_FNT3,D00155246_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 10:59:55,20:59:19,
20121124_FNT3,D00155242_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 11:02:02,20:57:12,
20121124_FNT3,D00155247_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 11:05:47,20:53:30,
20121124_FNT3,D00155243_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 11:06:10,20:53:05,
20121124_FNT3,D00155248_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 11:07:07,20:52:08,
20121124_FNT3,D00155250_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 11:08:59,20:50:15,
20121124_FNT3,D00155249_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 11:11:11,20:48:05,
20121124_FNT3,D00155251_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 11:12:06,20:47:11,
20121124_FNT3,D00155252_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 11:14:35,20:44:39,
20121124_FNT3,D00155254_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 11:15:30,20:43:45,
20121124_FNT3,D00155253_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 11:18:17,20:40:59,
20121124_FNT3,D00155255_r72p03,U,mjohns44,1/1,se_fringe, , ,fermigrid, ,05/09/2014 11:19:31,20:39:47,
20121124_FNT3,D00155256_r72p03,U,mjohns44,1/1,se_nofringe, , ,fermigrid, ,05/09/2014 11:21:30,20:37:48,
